LHCb, sigma*BR, sqrt(s) = 7 TeV; no polarization; lumi uncertainty = +- 3.5%
values from http://hepdata.cedar.ac.uk/View/9393412
yMin   yMax pTMean	pTMin	pTMax	sigma[nb]  statPos statNeg systPos systNeg  polPos  polNeg
2.5	3.0	7.5	7.0	8.0	72.9	+3.2	-3.2	+3.4	-3.4	+5.0	-9.6
2.5	3.0	8.5	8.0	9.0	57.0	+2.8	-2.8	+2.7	-2.7	+3.6	-6.8
2.5	3.0	9.5	9.0	10.0	43.2	+2.4	-2.4	+2.0	-2.0	+2.6	-5.0
2.5	3.0	10.5	10.0	11.0	28.2	+1.9	-1.9	+1.3	-1.3	+1.6	-3.0
2.5	3.0	11.5	11.0	12.0	19.4	+1.6	-1.6	+0.9	-0.9	+1.0	-1.9
2.5	3.0	12.5	12.0	13.0	13.7	+1.3	-1.3	+0.6	-0.6	+0.7	-1.3
2.5	3.0	13.5	13.0	14.0	11.6	+1.2	-1.2	+0.5	-0.5	+0.6	-1.1
2.5	3.0	14.5	14.0	15.0	8.9	+1.0	-1.0	+0.4	-0.4	+0.4	-0.8

3.0	3.5	0.5	0.0	1.0	48.0	+2.4	-2.4	+2.2	-2.2	+3.1	-5.8
3.0	3.5	1.5	1.0	2.0	120.5	+3.8	-3.8	+5.6	-5.6	+7.5	-14.0
3.0	3.5	2.5	2.0	3.0	150.0	+4.3	-4.3	+7.0	-7.0	+9.2	-17.4
3.0	3.5	3.5	3.0	4.0	141.9	+4.2	-4.2	+6.6	-6.6	+8.0	-15.0
3.0	3.5	4.5	4.0	5.0	120.9	+3.9	-3.9	+5.7	-5.7	+6.0	-11.3
3.0	3.5	5.5	5.0	6.0	94.2	+3.5	-3.5	+4.4	-4.4	+3.8	-7.3
3.0	3.5	6.5	6.0	7.0	73.5	+3.0	-3.0	+3.5	-3.5	+2.4	-4.6
3.0	3.5	7.5	7.0	8.0	60.2	+2.7	-2.7	+2.8	-2.8	+1.6	-3.0
3.0	3.5	8.5	8.0	9.0	43.3	+2.3	-2.3	+2.0	-2.0	+1.0	-1.9
3.0	3.5	9.5	9.0	10.0	29.8	+1.9	-1.9	+1.4	-1.4	+0.5	-1.0
3.0	3.5	10.5	10.0	11.0	23.9	+1.7	-1.7	+1.1	-1.1	+0.4	-0.8
3.0	3.5	11.5	11.0	12.0	14.7	+1.3	-1.3	+0.7	-0.7	+0.3	-0.6
3.0	3.5	12.5	12.0	13.0	10.3	+1.1	-1.1	+0.5	-0.5	+0.2	-0.3
3.0	3.5	13.5	13.0	14.0	8.6	+1.0	-1.0	+0.4	-0.4	+0.1	-0.2
3.0	3.5	14.5	14.0	15.0	5.7	+0.8	-0.8	+0.3	-0.3	+0.1	-0.2

3.5	4.0	0.5	0.0	1.0	40.1	+2.4	-2.4	+1.9	-1.9	+3.9	-7.0
3.5	4.0	1.5	1.0	2.0	93.3	+3.7	-3.7	+4.3	-4.3	+8.1	-14.8
3.5	4.0	2.5	2.0	3.0	116.1	+4.1	-4.1	+5.4	-5.4	+8.4	-15.5
3.5	4.0	3.5	3.0	4.0	109.7	+4.0	-4.0	+5.1	-5.1	+6.3	-11.9
3.5	4.0	4.5	4.0	5.0	84.6	+3.5	-3.5	+4.0	-4.0	+3.7	-7.0
3.5	4.0	5.5	5.0	6.0	70.6	+3.2	-3.2	+3.3	-3.3	+2.1	-4.0
3.5	4.0	6.5	6.0	7.0	57.0	+2.9	-2.9	+2.7	-2.7	+1.0	-1.9
3.5	4.0	7.5	7.0	8.0	38.3	+2.3	-2.3	+1.8	-1.8	+0.4	-0.8
3.5	4.0	8.5	8.0	9.0	24.7	+1.9	-1.9	+1.2	-1.2	+0.3	-0.6
3.5	4.0	9.5	9.0	10.0	19.4	+1.6	-1.6	+0.9	-0.9	+0.3	-0.6
3.5	4.0	10.5	10.0	11.0	12.3	+1.3	-1.3	+0.6	-0.6	+0.2	-0.5
3.5	4.0	11.5	11.0	12.0	6.7	+0.9	-0.9	+0.3	-0.3	+0.1	-0.2
3.5	4.0	12.5	12.0	13.0	6.7	+0.9	-0.9	+0.3	-0.3	+0.1	-0.2
3.5	4.0	13.5	13.0	14.0	5.0	+0.8	-0.8	+0.2	-0.2	+0.1	-0.2
3.5	4.0	14.5	14.0	15.0	2.2	+0.5	-0.5	+0.1	-0.1	+0.0	-0.1

4.0	4.5	0.5	0.0	1.0	22.9	+2.7	-2.7	+1.1	-1.1	+3.4	-5.9
4.0	4.5	1.5	1.0	2.0	64.5	+4.5	-4.5	+3.0	-3.0	+8.7	-15.0
4.0	4.5	2.5	2.0	3.0	69.8	+4.6	-4.6	+3.3	-3.3	+8.3	-14.6
4.0	4.5	3.5	3.0	4.0	70.6	+4.6	-4.6	+3.3	-3.3	+6.7	-12.2
4.0	4.5	4.5	4.0	5.0	50.4	+3.8	-3.8	+2.4	-2.4	+3.7	-7.0
4.0	4.5	5.5	5.0	6.0	45.3	+3.6	-3.6	+2.1	-2.1	+2.5	-4.9
4.0	4.5	6.5	6.0	7.0	29.5	+2.8	-2.8	+1.4	-1.4	+1.2	-2.5
4.0	4.5	7.5	7.0	8.0	21.6	+2.4	-2.4	+1.0	-1.0	+0.7	-1.5
4.0	4.5	8.5	8.0	9.0	13.6	+1.9	-1.9	+0.6	-0.6	+0.4	-0.8
4.0	4.5	9.5	9.0	10.0	6.1	+1.2	-1.2	+0.3	-0.3	+0.1	-0.3
4.0	4.5	10.5	10.0	11.0	6.8	+1.3	-1.3	+0.3	-0.3	+0.2	-0.4
4.0	4.5	11.5	11.0	12.0	4.3	+1.0	-1.0	+0.2	-0.2	+0.1	-0.3
4.0	4.5	12.5	12.0	13.0	2.8	+0.8	-0.8	+0.1	-0.1	+0.1	-0.2
4.0	4.5	13.5	13.0	14.0	0.8	+0.4	-0.4	+0.0	-0.0	+0.0	-0.1
4.0	4.5	14.5	14.0	15.0	1.8	+0.6	-0.6	+0.1	-0.1	+0.1	-0.1
